name,platform,r-date,score,user score,developer,genre,players,critics,users
Table Top Racing,PlayStationVita,"August 5, 2014",63,6.9,PlayriseEdgeLtd.,"Driving,Racing,Arcade,Automobile",No info,21,20
WRC 3: FIA World Rally Championship,PlayStation3,"March 26, 2013",63,6.1,MilestoneS.r.l,"Driving,Racing,Simulation,Rally / Offroad,Rally / Offroad,Automobile",Up to 16 ,16,17
The Legend of Heroes II: Prophecy of the Moonlight Witch,PSP,"June 20, 2006",63,7.5,Microvision,"Role-Playing,Console-style RPG,Console-style RPG,Japanese-Style",1 Player,25,16
Matt Hazard: Blood Bath and Beyond,Xbox360,"January 6, 2010",63,8.6,ViciousCycle,"Action,Shooter,Shooter,Scrolling,Scrolling,Shoot-'Em-Up,Vertical",No info,40,18
The Suicide of Rachel Foster,PC,"February 19, 2020",63,7.3,"101%,ONEOONEGAMES","Adventure,3D,First-Person",No Online Multiplayer,40,67
Alternativa,PC,"November 5, 2010",63,5.7,CentauriProduction,"Adventure,General",No info,8,17
Spider-Man: Web of Shadows,Wii,"October 21, 2008",63,7.1,"Treyarch,ShabaGames","Action,General,General",1 Player,20,17
Imperium Romanum,PC,"March 11, 2008",63,7.6,"Haemimont,HaemimontGames","Strategy,Real-Time,Management,Historic,Historic,Government",1 Player,19,25
Zombie Tycoon 2: Brainhov's Revenge,PlayStation3,"April 30, 2013",63,5.9,FrimaStudio,"Strategy,Tycoon,Management,Tycoon,Business / Tycoon",No info,13,15
Lost Planet 2,PC,"October 15, 2010",63,6.2,Capcom,"Action,Shooter,Shooter,Third-Person,Sci-Fi,Sci-Fi,Arcade",4  Online,15,99
Blacklight: Tango Down,PlayStation3,"October 26, 2010",63,6.4,ZombieStudios,"Action,Shooter,Shooter,First-Person,Modern,Tactical,Modern,Arcade",No info,20,12
PONCHO,PlayStation4,"November 3, 2015",63,3.6,DelveInteractive,"Action,Platformer,2D",No info,11,7
Spider-Man 3,Xbox360,"May 4, 2007",63,7.0,Treyarch,"Action,Action Adventure,Platformer,General,Platformer,3D,3D",No Online Multiplayer,61,66
Arcade Classics Anniversary Collection,PlayStation4,"April 18, 2019",63,3.9,Konami,"Miscellaneous,Compilation",No Online Multiplayer,10,7
Space Junkies,PlayStation4,"March 26, 2019",63,3.4,UbisoftMontpellier,"Action,Arcade",Up to 4 ,12,5
Serious Sam 3: BFE,Xbox360,"October 17, 2012",63,7.7,Croteam,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",1 Player,11,34
Monsters vs. Aliens,PC,"March 23, 2009",63,5.2,Beenox,"Action Adventure,Sci-Fi,Sci-Fi,General",No info,8,6
Red Steel,Wii,"November 19, 2006",63,6.8,UbisoftParis,"Action,Shooter,Shooter,First-Person,Modern,Modern,Arcade",No Online Multiplayer,54,127
SBK: Snowboard Kids,DS,"November 22, 2005",63,6.6,Racjin,"Sports,Alternative,Individual,Snowboarding,Snowboarding,Ski / Snowboard",1-4 ,14,5
SOCOM: U.S. Navy SEALs Confrontation,PlayStation3,"October 14, 2008",63,6.8,SlantSix,"Action,Shooter,Shooter,Third-Person,Modern,Modern,Arcade",Up to 32 ,64,229
Fallout: New Vegas - Lonesome Road,Xbox360,"September 20, 2011",63,7.8,ObsidianEntertainment,"Role-Playing,First-Person,First-Person,Western-Style",No info,16,52
Fatal Fury Special,Xbox360,"September 5, 2007",63,7.5,MineLoader,"Action,Fighting,Fighting,2D,2D",4  Online,12,6
Blue Dragon: Awakened Shadow,DS,"May 18, 2010",63,6.6,Tri-Crescendo,"Role-Playing,Action RPG,Action RPG",No info,27,10
State of Mind,Switch,"August 15, 2018",63,7.3,DaedalicEntertainment,"Action Adventure,Adventure,General,3D,Third-Person",No Online Multiplayer,7,31
Lost in Harmony,Switch,"June 21, 2018",63,6.2,DigixartEntertainment,"Action,Rhythm,Music",No Online Multiplayer,15,6
Unbox: Newbie's Adventure,PlayStation4,"July 25, 2017",63,tbd,MergeGames,"Action,Platformer,3D",No info,8,0
Radiohammer,3DS,"December 10, 2015",63,tbd,ArcSystemWorks,"Action,Rhythm,Music",No info,8,0
Dead Man's Hand,PC,"March 18, 2004",63,6.3,HumanHeadStudios,"Action,Shooter,Shooter,First-Person,Historic,Historic,Arcade",1-8 ,15,9
Clive Barker's Jericho,Xbox360,"October 23, 2007",63,7.5,"MercurySteam,AlchemicProductions","Action Adventure,Horror,Horror,Survival",1 Player,46,80
Skully,PlayStation4,"August 4, 2020",63,tbd,FinishLineGames,"Action,Platformer,3D",No Online Multiplayer,17,0
The Station,XboxOne,"February 20, 2018",63,7.2,TheStation,"Adventure,3D,First-Person",No Online Multiplayer,14,13
Scrap Metal,Xbox360,"March 10, 2010",63,8.0,SlickEntertainment,"Driving,Racing,Arcade,Arcade,Automobile",No info,35,6
Gothic 3,PC,"November 14, 2006",63,7.5,PiranhaBytes,"Role-Playing,PC-style RPG,PC-style RPG,Western-Style",1 Player,39,778
Fat Princess Adventures,PlayStation4,"December 5, 2015",63,7.1,"SCESantaMonica,FunBits","Action,Role-Playing,General,Action RPG",Up to 4 ,36,52
Citizens of Space,PlayStation4,"June 18, 2019",63,6.7,Sega,"Role-Playing,Japanese-Style",No Online Multiplayer,9,6
Republique: Episode 4 - God's Acre,PC,"December 17, 2015",63,tbd,"Camouflaj,LLC","Action Adventure,Linear",No info,8,0
Pac-Man World 3,PlayStation2,"November 15, 2005",63,5.3,BlitzGames,"Action,Platformer,3D",24  Online,22,15
Cradle of Rome,DS,"November 26, 2008",63,tbd,CerasusMedia,"Miscellaneous,Puzzle,Puzzle,Puzzle,Matching,General,Matching",No info,20,0
Ty the Tasmanian Tiger 2: Bush Rescue,GameBoyAdvance,"October 12, 2004",63,6.4,KromeStudios,"Action,Platformer,2D",1 Player,7,5
Digimon Rumble Arena 2,PlayStation2,"September 3, 2004",63,7.7,BlackShipGames,"Action,Fighting,3D",1-4 ,9,45
Batman: Rise of Sin Tzu,GameCube,"November 11, 2003",63,tbd,UbisoftMontreal,"Action,Beat-'Em-Up",1-2 ,17,0
Wallace & Gromit in Project Zoo,Xbox,"October 14, 2003",63,1.9,FrontierDevelopments,"Action,Platformer,3D",1 Player,9,21
Robin Hood: Defender of the Crown,PC,"October 6, 2003",63,7.1,AtomicPlanetEntertainment,"Strategy,Turn-Based,Historic,General,Historic",1 Player,7,12
Furious Karting,Xbox,"March 28, 2003",63,tbd,BabylonSoftware,"Driving,Racing,Kart",1-4 ,17,0
Tom Clancy's Ghost Recon,PlayStation2,"December 1, 2002",63,7.3,Ubisoft,"Action,Shooter,First-Person,Tactical,Modern",1-2 ,18,22
Empire Earth: The Art of Conquest,PC,"September 17, 2002",63,7.8,MadDocSoftware,"Strategy,Real-Time,Historic,General,Historic",No info,13,26
Afrika,PlayStation3,"October 6, 2009",63,6.2,RhinoStudios,"Simulation,Adventure,General,General,Virtual,Career",No Online Multiplayer,12,36
Jon Shafer's At the Gates,PC,"January 23, 2019",63,5.6,ConiferGames,"Strategy,Turn-Based,4X",No info,25,14
Pang Adventures,PlayStation4,"April 19, 2016",63,5.3,PastaGames,"Action,Platformer,2D",No info,10,9
TT Isle of Man: Ride On The Edge 2,Switch,"May 14, 2020",63,6.5,KTRacing,"Racing,Arcade,Automobile",Up to 8 ,11,6
Murderous Pursuits,PC,"April 20, 2018",63,6.8,BlazingGriffin,"Action,General",Online Multiplayer,10,6
MISSING: An Interactive Thriller - Episode One,PC,"May 25, 2015",63,6.3,ZANDELMEDIA,"Adventure,Point-and-Click",No Online Multiplayer,11,9
James Bond 007: Blood Stone,PC,"November 2, 2010",63,7.2,BizarreCreations,"Action,Driving,Shooter,Mission-based,Shooter,Third-Person,Modern,Modern,Arcade",No info,17,84
BAFL: Brakes Are For Losers,Switch,"April 19, 2018",63,tbd,Oudidon,"Racing,Arcade,Automobile",No Online Multiplayer,14,0
Assassin's Creed Chronicles: India,PC,"January 12, 2016",63,5.2,"ClimaxGroup,ClimaxStudios","Action Adventure,Linear",No Online Multiplayer,15,68
Soldner-X: Himmelssturmer,PlayStation3,"December 4, 2008",63,6.5,SideQuestStudios,"Action,Shooter,Shooter,Scrolling,Scrolling,Shoot-'Em-Up,Vertical",No info,11,11
CSI: Crime Scene Investigation: Hard Evidence,PC,"September 25, 2007",63,6.4,TelltaleGames,"Adventure,General,General,Point-and-Click",No Online Multiplayer,9,10
Front Mission Evolved,PC,"September 28, 2010",63,5.1,DoubleHelixGames,"Action,Shooter,Shooter,Third-Person,Sci-Fi,Sci-Fi,Arcade",No info,13,56
Aura: Fate of the Ages,PC,"June 29, 2004",63,5.6,Streko-GraphicsInc.,"Adventure,3D,First-Person,Fantasy,Fantasy",1 Player,26,15
Monsters vs. Aliens,Xbox360,"March 24, 2009",63,6.6,Beenox,"Action Adventure,Sci-Fi,Sci-Fi,General",No info,31,9
ATV Offroad Fury: Blazin' Trails,PSP,"April 19, 2005",63,7.8,"ClimaxGroup,ClimaxStudios","Driving,Racing,Simulation,Rally / Offroad,Rally / Offroad,Automobile",4  Online,32,17
Raw Danger!,PlayStation2,"June 19, 2007",63,8.8,Irem,"Action Adventure,Modern",1 Player,22,26
Scarygirl,Xbox360,"January 18, 2012",63,7.3,TikGames,"Action,Platformer,Platformer,2D,2D",No info,33,11
Secret of Mana,PlayStation4,"February 15, 2018",63,6.1,"SquareEnix,QStudios","Role-Playing,Action RPG",No Online Multiplayer,59,120
What Happened,PC,"July 30, 2020",63,5.6,GeniusSlackers,"Adventure,3D,First-Person",No Online Multiplayer,9,153
Maid of Sker,XboxOne,"July 28, 2020",63,6.7,WalesInteractiveLtd.,"Action Adventure,Survival",No Online Multiplayer,12,7
The Flower Collectors,PC,"April 21, 2020",63,6.0,Mi'pu'miGames,"First-Person,Adventure,3D",No Online Multiplayer,8,4
Cat Girl Without Salad: Amuse-Bouche,Switch,"April 1, 2020",63,tbd,WayForward,"Action,Shooter,Shoot-'Em-Up,Horizontal",No Online Multiplayer,9,0
Deliver Us The Moon: Fortuna,PC,"October 10, 2019",63,6.0,KeokeNInteractive,"Adventure,3D,Third-Person",No Online Multiplayer,12,23
8-Bit Hordes,PlayStation4,"February 1, 2019",63,3.0,Petroglyph,"Strategy,Real-Time,Command",Online Multiplayer,12,7
The Lost Child,Switch,"June 19, 2018",63,6.4,Kadokawa,"Role-Playing,Japanese-Style",No Online Multiplayer,9,9
The Way Remastered,Switch,"April 20, 2018",63,6.7,PuzzlingDream,"Action,Platformer,2D",No Online Multiplayer,9,66
Grand Ages: Medieval,PC,"September 25, 2015",63,5.5,GamingMindsStudios,"Strategy,Real-Time,General,Historic",No info,11,53
Cargo Commander,PC,"November 1, 2012",63,6.7,SeriousBrew,"Action,Adventure,General,General,Platformer,2D",No info,9,23
Dead Block,PlayStation3,"July 20, 2011",63,7.1,CandygunGames,"Strategy,General,General",No info,8,10
Hans Christian Andersen: The Ugly Prince Duckling,PC,"March 20, 2007",63,tbd,Guppyworks,"Adventure,General,General",No info,8,0
Contra,Xbox360,"November 8, 2006",63,5.2,BackboneEntertainment,"Action,Shooter,Platformer,Shooter,Scrolling,2D,Scrolling,Shoot-'Em-Up,Horizontal",2  Online,18,15
ProStroke Golf - World Tour 2007,PlayStation2,"September 1, 2006",63,5.8,GustoGames,"Sports,Traditional,Golf,Sim",1-4 ,18,4
Mega Man Battle Network 6 Cybeast Falzar,GameBoyAdvance,"June 13, 2006",63,8.8,Capcom,"Role-Playing,Action RPG",1-2 ,12,73
Stacked with Daniel Negreanu,PlayStation2,"May 31, 2006",63,5.3,5000ft,"Miscellaneous,Parlor,Gambling",10  Online,23,7
Tokyo Xtreme Racer 3,PlayStation2,"November 18, 2003",63,8.7,Genki,"Driving,Racing,GT / Street",1-2 ,15,25
Altered Beast: Guardian of the Realms,GameBoyAdvance,"November 23, 2002",63,5.8,3d6Games,"Action,Beat-'Em-Up",1-4 ,13,5
Top Gun: Combat Zones,PlayStation2,"October 21, 2001",63,3.3,TitusSoftware,"Simulation,Flight,Modern Jet",1 Player,17,9
The Weakest Link,PlayStation,"September 24, 2001",63,8.0,"Activision,Traveller'sTales","Miscellaneous,Trivia / Game Show",No info,7,6
Clive Barker's Jericho,PC,"October 23, 2007",63,7.6,"MercurySteam,AlchemicProductions","Action Adventure,Horror,Horror,Survival",1 Player,25,264
WTF: Work Time Fun,PSP,"October 17, 2006",63,7.8,SCEJ,"Miscellaneous,Puzzle,Puzzle,General,Puzzle,Party / Minigame,General",1-2 ,23,8
Outlaw Golf 2,PlayStation2,"November 25, 2004",63,tbd,Hypnotix,"Sports,Traditional,Golf,Arcade",4  Online,20,0
FIFA Street 2,GameCube,"February 28, 2006",63,6.5,EACanada,"Sports,Traditional,Soccer,Arcade",1-4 ,16,10
Castlevania: Lords of Shadow 2,PlayStation3,"February 25, 2014",63,7.7,MercurySteam,"Fantasy,Action Adventure,General,Fantasy",No Online Multiplayer,55,588
Sonic: Lost World,WiiU,"October 29, 2013",63,7.2,SonicTeam,"Action,Platformer,Platformer,3D,3D",No Online Multiplayer,64,537
SimCity Societies,PC,"November 13, 2007",63,4.3,TiltedMill,"Strategy,City Building,Management,Modern,Modern,Government",1 Player,27,104
Undead Knights,PSP,"September 29, 2009",63,8.3,NowProduction,"Action,Action Adventure,Horror,Horror,Beat-'Em-Up,Survival,3D",4  Online,27,15
Miami Vice: The Game,PSP,"July 18, 2006",63,7.0,Rebellion,"Action,Shooter,Shooter,Third-Person,Modern,Modern,Arcade",No Online Multiplayer,36,12
Puzzle Kingdoms,Wii,"May 19, 2009",63,tbd,InfiniteInteractive,"Miscellaneous,Puzzle,Puzzle,General,Puzzle,Matching,General",No Online Multiplayer,11,0
Hasbro Family Game Night,Wii,"November 11, 2008",63,7.0,EABrightLight,"Miscellaneous,Board Games,Board Games,Board / Card Game",1-4 ,12,12
Final Fantasy II,PSP,"July 24, 2007",63,6.7,TOSE,"Role-Playing,Console-style RPG,Console-style RPG,Japanese-Style",No Online Multiplayer,31,44
Stifled,PlayStation4,"October 31, 2017",63,6.2,GattaiGames,"Adventure,3D,First-Person",No Online Multiplayer,13,9
Exile's End,PlayStation4,"October 25, 2016",63,6.3,MagneticRealms,"Action,Platformer,2D",No info,15,4
Salary Man Escape VR,PlayStation4,"June 26, 2018",63,6.7,"SonyInteractiveEntertainment,RedAccentStudios","Puzzle,Action",No Online Multiplayer,14,23
The Raven: Legacy of a Master Thief - Ancestry of Lies,PC,"August 27, 2013",63,5.0,KINGArt,"Adventure,General,General,Point-and-Click",No info,12,6
Through the Woods,PC,"October 27, 2016",63,6.0,Antagonist,"General,Action Adventure,Survival",No Online Multiplayer,10,29
Gemini: Heroes Reborn,XboxOne,"January 19, 2016",63,6.2,"PhosphorGamesStudio,LLC,PhosphorGames","Action Adventure,Linear",No info,12,6
The Order: 1886,PlayStation4,"February 20, 2015",63,6.7,"ReadyatDawn,SCESantaMonica","General,General,Action,Action Adventure,Shooter,Linear,Third-Person,Sci-Fi,Arcade",No Online Multiplayer,94,3817
Windbound,Switch,"August 28, 2020",63,7.3,5LivesStudios,"Action Adventure,Survival",No Online Multiplayer,8,23
Travis Strikes Again: No More Heroes - Complete Edition,PlayStation4,"October 17, 2019",63,7.8,GrasshopperManufacture,"Action,Beat-'Em-Up,3D",No Online Multiplayer,11,35
Stronghold 2,PC,"April 18, 2005",63,6.0,FireFlyStudios,"Strategy,Real-Time,Historic,General,Historic",Online Multiplayer,33,190
Obscure,PC,"April 6, 2005",63,7.6,Hydravision,"Action Adventure,Horror,Horror,Survival",No Online Multiplayer,21,65
Total War: Rome II - Caesar in Gaul,PC,"December 12, 2013",63,4.6,CreativeAssembly,"Strategy,Real-Time,General,Historic",No info,7,53
Let's Catch,Wii,"June 15, 2009",63,tbd,Prope,"Action,General,General",1-4 ,7,0
NBA 06,PlayStation2,"November 1, 2005",63,6.3,SCEASportsStudio,"Sports,Traditional,Basketball,Sim",2  Online,26,27
Firefighter F.D. 18,PlayStation2,"March 9, 2004",63,7.5,KCET,"Action Adventure,Modern",1 Player,27,6
Vexx,PlayStation2,"February 11, 2003",63,8.2,AcclaimStudiosAustin,"Action,Platformer,3D",1 Player,20,16
Rayman Arena,PlayStation2,"September 24, 2002",63,7.8,Ubisoft,"Driving,Racing,On-foot",1-4 ,10,18
Star Wars: Demolition,PlayStation,"November 12, 2000",63,7.2,"Luxoflux,Inc.","Driving,Car Combat",No info,11,13
Silent Scope,Dreamcast,"October 23, 2000",63,8.8,Konami,"Action,Shooter,Rail",No info,10,4
Traitor's Gate,PC,"April 30, 2000",63,6.8,DaydreamSoftware,"Adventure,General,General",No info,12,20
Crash 'N' Burn,PlayStation2,"November 15, 2004",63,8.4,ClimaxGroup,"Driving,Racing,Arcade",16  Online,17,9
Future Tactics: The Uprising,GameCube,"May 10, 2004",63,tbd,ZedTwoLimited,"Strategy,Turn-Based,Sci-Fi",1-2 ,19,0
Dynasty Warriors 7 Empires,PlayStation3,"February 26, 2013",63,8.0,OmegaForce,"Action,Beat-'Em-Up,Beat-'Em-Up,3D",2 ,20,23
Atelier Iris 3: Grand Phantasm,PlayStation2,"May 29, 2007",63,7.3,Gust,"Role-Playing,Console-style RPG",1 Player,34,15
Neverwinter Nights: Enhanced Edition,PlayStation4,"December 3, 2019",63,3.8,Beamdog,"Role-Playing,Western-Style",No Online Multiplayer,9,12
Whispering Willows,PlayStation4,"June 30, 2015",63,6.0,LOOTInteractive,"Adventure,General",No info,23,31
Marvel Trading Card Game,PSP,"February 27, 2007",63,8.0,"Konami,ViciousCycle","Strategy,Miscellaneous,Turn-Based,Card Battle,Card Battle",2  Online,22,6
Super Monkey Ball: Banana Blitz HD,Switch,"October 29, 2019",63,5.1,Sega,"Miscellaneous,Party / Minigame",No Online Multiplayer,23,38
Mosaic,Switch,"January 23, 2020",63,tbd,KrillbiteStudio,"Adventure,General",No Online Multiplayer,7,0
Fist of Jesus,PC,"October 17, 2014",63,5.2,MutantGames,"Action,Beat-'Em-Up",No info,7,13
Fatal Inertia EX,PlayStation3,"June 19, 2008",63,5.1,Koei,"Driving,Racing,Arcade,Futuristic,Futuristic",8  Online,20,9
Fantastic 4,PC,"June 27, 2005",63,5.4,Beenox,"Action,Beat-'Em-Up,Beat-'Em-Up,2D,3D",1-2 ,27,8
Wheels of Aurelia,PC,"September 20, 2016",63,4.2,SantaRagione,"Racing,General",No Online Multiplayer,11,15
Arizona Sunshine,PlayStation4,"July 5, 2017",63,6.5,JaywalkersInteractive,"Action,Shooter,First-Person,Arcade",Up to 4 ,31,56
Puzzle Agent 2,PC,"June 30, 2011",63,6.7,TelltaleGames,"Miscellaneous,Puzzle,Puzzle,General,Puzzle,General",No info,22,47
Star Trek: Tactical Assault,DS,"October 26, 2006",63,7.2,QuicksilverSoftware,"Strategy,Real-Time,Sci-Fi,Sci-Fi,General",1-2 ,15,13
NASCAR Heat 5,PlayStation4,"July 7, 2020",63,3.4,704Games,"Racing,Simulation,Automobile",Up to 40 ,7,8
Bionic Commando Rearmed 2,PlayStation3,"February 1, 2011",63,5.1,FatsharkAB,"Action,Platformer,Platformer,2D,3D,2D,3D",1 Player,39,16
Hot Wheels Stunt Track Challenge,Xbox,"November 10, 2004",63,6.2,ClimaxGroup,"Driving,Racing,Futuristic",1-4 ,11,5
Operation Babel: New Tokyo Legacy,PlayStationVita,"May 16, 2017",63,4.3,ExperienceInc.,"Role-Playing,Roguelike,Western-Style",No info,12,6
WRC 4: FIA World Rally Championship,PlayStation3,"July 29, 2014",63,6.7,MilestoneS.r.l,"Driving,Racing,Simulation,Rally / Offroad,Rally / Offroad,Automobile",Up to 16 ,11,22
Revenge of the Wounded Dragons,PlayStation3,"December 10, 2009",63,tbd,WanakoStudios,"Action,Beat-'Em-Up,Beat-'Em-Up",No info,9,0
Pneuma: Breath of Life,XboxOne,"February 27, 2015",63,6.8,DecoDigital,"Sci-Fi,Adventure,3D,First-Person",No info,17,61
Disney/Pixar Finding Nemo,PlayStation2,"May 9, 2003",63,5.5,Traveller'sTales,"Action Adventure,Fantasy",1 Player,14,15
Borderlands: Mad Moxxi's Underdome Riot,Xbox360,"December 29, 2009",63,5.6,GearboxSoftware,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",No info,20,51
Gin Rummy,Xbox360,"September 3, 2008",63,tbd,SierraOnlineShanghai,"Miscellaneous,Parlor,Gambling,Gambling",4  Online,10,0
Kane & Lynch 2: Dog Days,Xbox360,"August 17, 2010",63,5.3,IoInteractive,"Action,Shooter,Shooter,Third-Person,Modern,Modern,Arcade",Up to 12 ,80,132
P.N. 03,GameCube,"September 9, 2003",63,8.4,Capcom,"Action Adventure,Sci-Fi",1 Player,35,41
Dragon Ball Z: Tenkaichi Tag Team,PSP,"October 19, 2010",63,8.4,Spike,"Action,Fighting,Fighting,3D,3D",No Online Multiplayer,22,31
Cars Mater-National Championship,PlayStation3,"October 30, 2007",63,7.0,RainbowStudios,"Driving,Racing,General,General,Arcade,Automobile",No Online Multiplayer,8,7
YIIK: A Postmodern RPG,Switch,"January 17, 2019",63,4.9,Ackkstudios,"Role-Playing,Japanese-Style",No Online Multiplayer,14,35
Bladestorm: The Hundred Years' War,Xbox360,"November 6, 2007",63,6.4,OmegaForce,"Action,Beat-'Em-Up,Beat-'Em-Up,3D",No Online Multiplayer,26,17
Sonic & All-Stars Racing Transformed,3DS,"February 12, 2013",63,5.5,SumoDigital,"Driving,Racing,Arcade,Kart,Other,Kart,Automobile",No info,10,39
Shark Tale,GameBoyAdvance,"September 27, 2004",63,7.8,VicariousVisions,"Action,General",1 Player,8,5
PlanetSide: Core Combat,PC,"October 27, 2003",63,tbd,SonyOnlineEntertainment,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",No info,18,0
Curse: The Eye of Isis,PC,"October 21, 2003",63,6.6,AsylumEntertainment,"Action Adventure,Horror,Horror,Survival",No Online Multiplayer,17,7
Once Upon a Knight,PC,"September 25, 2003",63,7.4,RealityPump,"Strategy,Real-Time,Fantasy,General,Fantasy",Online Multiplayer,13,15
Seek and Destroy,PlayStation2,"December 11, 2002",63,8.8,BarnhouseEffect,"Driving,Car Combat",1-2 ,9,13
C-12: Final Resistance,PlayStation,"July 22, 2002",63,8.1,SCEStudioCambridge,"Action,Shooter,Third-Person,Sci-Fi",1 Player,12,29
City Crisis,PlayStation2,"July 17, 2001",63,6.2,Syscom,"Simulation,Flight,Helicopter",1 Player,20,5
Star Trek ConQuest Online,PC,"July 14, 2000",63,tbd,GeneticAnomalies,"Strategy,General,General",1-2 ,10,0
Phineas and Ferb: Across the 2nd Dimension,PlayStation3,"August 2, 2011",63,7.4,HighImpactGames,"Action,Action Adventure,General,General,Fantasy",1-2 ,13,14
The Blackout Club,PC,"July 29, 2019",63,6.5,Question,"Action Adventure,Survival",Online Multiplayer,10,10
Save Koch,Switch,"March 6, 2020",63,6.6,WoodenMonkeys,"Adventure,General",No Online Multiplayer,9,5
Titan Attacks!,3DS,"February 26, 2015",63,tbd,PuppyGames,"Action,Shooter,Shoot-'Em-Up,Top-Down,Vertical",No info,8,0
Midway Arcade Treasures: Extended Play,PSP,"December 13, 2005",63,7.8,DigitalEclipse,"Miscellaneous,Compilation,Compilation",1-4 ,24,9
The Occupation,PlayStation4,"March 5, 2019",63,3.5,WhitePaperGames,"Adventure,3D,First-Person",No Online Multiplayer,25,12
Ace Combat: Assault Horizon Legacy+,3DS,"February 10, 2015",63,5.9,ProjectAces,"Action,Simulation,Flight,General,Combat",No info,31,13
